token;freq
lidiar;2
egual;2
juras;3
firman;2
riebtan;1
contradezir;1
demandada;1
caliente;7
vencido;6
vencedor;7
pecado;5
sodomítico;1
cincuanta;1
desdigas;1
can;2
dañador;1
emiende;1
varraganas;1
heredan;1
veladas;1
viviere;1
pariente;4
ganando;4
ageno;3
tajamiento;1
andadores;1
emplázelo;1
paja;3
acotado;1
contendores;2
podiéndose;1
entréguense;1
véndanse;1
defendiere;2
dé·l;1
sáquela;1
escrívalo;1
reglones;1
veintitres;1
cuadriellas;1
pussieren;1
arrendatoribus;1
salinarum;1
rusio;1
vestiario;3
dues;1
poza;1
december;1
establía;3
ortí;1
crebada;1
azeituna;1
barrios;3
ordoño;1
novanta;1
santarem;1
intradas;1
treinteno;1
guadaxox;2
recorva;1
guadalquibir;2
aquend;1
leonardo;4
olea;2
libró;3
pudiese;2
desafió;1
menazó;1
nuefda;1
defendiesse;1
emparase;1
desafiasse;1
emplazase;1
desafíe;1
desafiar;1
desafiamiento;1
atrevudo;1
fazerl;4
menguava;2
consumada;1
benfetrías;3
mafetrías;1
tañiere;1
llanamente;2
sallidos;1
cruçada;1
judios;1
xemén;2
ondrada;1
avarca;1
trasavuelo;2
xliii;1
barquera;3
fuenterrabía;4
sacaran;1
fina;6
trapaz;1
asensio;1
ochova;1
ordiales;4
laredo;5
precianes;1
santender;2
quirze;1
gavarra;1
várcena;1
pumar;1
tañié;2
servirién;1
recelavan;1
vernién;1
crezcrién;1
cumplieron;2
ordené;1
sobreguardas;1
emendaron;1
yazién;1
adelantaron;2
pedirme;1
estraña;2
destajadamientre;2
agraviar;2
quitégelos;1
compliéndome;1
posen;2
joan;9
esidre;1
tiénense;1
cimiterio;1
xviiiª;1
trabajaron;1
sienten;2
maliciosamiente;1
yañez;1
virgin;1
llevaron;9
sellos;2
varguiella;1
mesurado;1
uranave;10
puentedura;1
marañón;2
divisero;1
villangómez;1
péidrez;1
nogarejos;3
moral;25
pezeñino;9
ixié;1
arnosiella;7
juanes;1
descende;6
sabié;7
torreciella;2
defen;1
der;5
exe;1
lomo;1
mazariegos;3
descen;1
cerro;1
climent;4
andidiéronlo;1
apeáronlo;1
otorgó·s;1
beatrice;2
supradictam;1
pesquisiam;1
aprobo;1
mandans;1
statuens;1
nominata;1
ponat;1
hec;3
stabilis;2
perseveret;2
cluniam;1
vigilia;2
andree;1
mense;1
toletanye;1
domnus;1
mauricius;2
guillelmus;2
suerii;1
majordomus;1
alferit;1
pelagii;1
biene;7
venemos;1
conplidamient;1
juyez;1
gellos;1
demais;2
algarva;1
iniesta;1
lassarte;1
llegados;4
arriaga;1
flórez;1
arana;1
arçosbispo;1
seerién;1
encuberta;1
recibrá;1
puédalos;1
yurando;1
peño;1
recebiere;1
tórnese;1
yuras;1
páguela;1
rompa;2
fica;1
métala;1
remate;2
descontado;1
sacó;7
crecieron;1
cresca;1
usura;1
dégelos;1
logren;3
nabidat;1
porteros;2
firió;1
ermaría;1
setenta;7
merindad;2
ieren;1
recebieren;2
guillém;1
chez;1
mandássedes;1
antaño;1
recabdavan;2
agradecer;2
cccxxxiii;1
apricio;1
mostreles;1
pasara;6
demandeles;1
consejasen;1
consejar;1
diéronme;1
mandáronme;1
montar;7
prietos;1
atrevién;1
sopiéssedes;2
cccxiii;1
alcáyad;1
demandarvos;1
consintría;2
abeaco;1
mandarlos;1
mandárgelos;1
recibisen;1
preindas;3
mandárgelo;1
roban;3
preindan;2
escarmiento;2
fallaremos;3
embiemos;1
embiárgelas;1
cercado;2
encaecimiento;1
aforado;1
possassen;1
possadero;2
possadas;1
veniéssemos;1
quebrantavan;1
recibrién;1
pussiéremos;1
porniemos;1
entendriemos;1
tresal;2
encubran;1
preindar;3
preinda;7
preinden;2
ampararen;1
maliciossamiente;1
llamen;1
soltar;3
emplazen;2
alfozes;1
ivan;5
amenguava;1
villabuena;4
acomendarlo;1
consej;1
biolante;8
baldés;7
tratado;9
concertado;2
trocar;1
estanques;3
llano;7
cardonales;1
largo;44
constara;3
parece;62
amojonadas;1
trato;2
reserba;1
sabaneta;1
honda;8
empesó;1
arar;1
recom;1
pensa;1
mejoría;1
respeto;18
equibaler;1
hembras;9
nacieren;2
obligada;1
resibillos;1
pagará;3
dilación;4
tuertas;1
patituertas;1
orejuelas;1
bisto;4
quedar;13
contentos;1
satisfechos;2
uzos;1
serbidumbres;2
ceden;1
traspasan;1
erederos;3
benir;2
dispongan;1
quizieren;1
adquirida;2
confiesan;1
declaran;3
balor;2
asentado;2
balen;2
demasía;2
hazen;2
mera;7
renuncian;4
cozas;3
benden;2
inorme;1
inormísima;1
apartan;2
judisialmente;2
paresiere;1
aprehender;1
aprehenden;1
constituyen;6
inquilinos;2
posedores;1
ebisión;2
saneamiento;8
siguras;2
saldrá;8
movido;3
susediere;2
requerido;2
probanças;2
tomarán;1
auturía;1
siguerán;1
feneserán;1
minsión;1
sanear;3
bolberá;2
restituirá;2
quitada;1
llevado;11
sabiere;1
insierto;1
intereses;25
mexoras;1
edifisios;1
útiles;1
boluntarios;2
someten;1
conbeneri;2
juridisione;2
omnivn;1
entregarse;1
composisión;1
albarrán;1
aguado;2
bine;1
encomendados;1
laço;2
alguacil;1
alcaide;1
avierto;1
agujero;11
cabrá;1
simiento;2
asia;8
patiesillo;1
arrancadas;1
arrimadas;1
conste;4
firmo;1
pagades;1
mudades;1
arrendades;1
fontanas;1
pesquiriesse;1
uesna;1
propuso;8
fuersa;1
interpretación;5
examinado;1
cita;19
declaró;31
refiere;12
llamaba;4
beatrís;2
echisado;1
comida;14
echiso;1
saliera;1
salió;6
baxas;1
inchasón;1
colgava;1
muchilla;1
disiéndole;1
sucedió;8
contó;2
perro;10
casador;1
sorros;1
inchó;1
cavesa;1
pescueso;1
venenos;4
uzcátegui;2
savía;1
particular;12
ben;3
mucurgeia;1
tocan;3
antolínez;3
vozero;1
bozería;1
razonava;2
embióseme;1
retoviestes;1
coã±oã§uda;1
cerquen;1
quitã;1
mosles;1
qualquiere;1
avriã;1
iã;2
moravedã­s;2
mandã;1
mosla;1
bella;13
amojonassen;3
otorgavan;2
prometién;2
ficarién;2
desavenencia;2
aboambre;4
hamet;3
xayt;2
alcait;4
echán;2
amojonáronlos;2
alcaid;1
uassallo;1
besamos;1
bivimos;1
partiéssemos;2
demostrassen;1
preguntámosles;1
arávigo;2
parassen;1
conjurados;1
combidar;1
levasse;1
iría;2
demostraron;3
guadaxanil;2
álamo;3
oriella;4
halfat;1
aliemel;1
fadim;4
adouma;3
uécar;3
lombo;2
ojo;12
málaga;14
arrabé;1
nocta;2
salado;2
machara;1
lajuz;1
arroyuela;3
nador;1
partiemos;1
peñelas;1
cobierto;9
almohabez;1
assoma;1
corcoya;1
lombos;1
ançur;28
aba;1
amir;1
afincan;1
alevantan;1
alevantarse;1
luminaria;1
desheredar;1
ampararon;1
privellejos;5
sand;1
onrar;4
guardarla;2
pecharia;1
meadat;2
ermandat;1
cccxx;1
boç;2
cercáronla;1
combatiéronla;1
entráronla;1
passemos;1
vengamos;1
mengüemos;1
atengamos;1
cillorigo;3
setaenta;1
cuántos;4
embiávamos;1
afincamientos;1
perdían;2
hermavan;1
sessanta;1
faríamos;1
pisuerga;3
cellero;1
mendélo;1
escriuio;1
embargades;3
contrallades;1
dexades;2
contralledes;3
halifa;1
mezlatahy;3
alhuazta;3
aliucer;2
miralmomení;1
vecinos;8
valladar;1
benihazeran;1
cinis;1
dirá;4
felegresía;3
oza;1
lesa;1
coiróos;1
veiinte;1
desobedientes;2
desprecian;3
obediente;3
mostrados;1
pindredes;1
salliés;1
recaudedes;1
recaudados;1
cumplier;1
recaude;1
teman;2
sana;3
acaecier;8
complildo;1
devissas;1
complitlo;1
martiño;1
escribir;9
daríamos;1
acordavan;1
oyeron;1
sabían;2
vieran;1
alcançaran;1
oyeran;1
mantenida;1
destestedes;1
embargare;1
corias;2
herdamento;1
enteramiente;1
compledamiente;1
lapedo;1
heredamento;1
jaz;2
vejega;1
ceçana;1
linnage;1
veño;1
erraron;1
desembárgolleslo;1
reconóscolo;1
dólo;1
ofréscolo;1
tuéllovos;1
creúdo;1
sellé;1
aviémosles;1
miramomení;1
confirmen;2
revoquen;1
des´aquí;1
gragera;1
bocas;6
oyesse;2
echasse;1
vósque;1
yudgades;1
morades;1
judgad;1
cayessen;2
sevilia;3
tienién;1
estepa;6
éceja;1
algalecí;2
firmada;2
ayuntámosnos;1
començamos;1
guadasanil;1
diestra;6
siniestra;6
pimentada;1
sabalar;1
rasseint;1
alfóndiga;1
ain;2
adarova;2
azambuge;1
raxeid;1
mojon;1
monçal;1
gubera;3
monzal;1
acabaron;5
ayuntan;4
firmas;7
menzal;1
benimoda;1
axara;1
albixatán;1
alcantariella;5
mairena;2
pavit;2
marta;3
bazrón;1
ladro;1
lizar;2
acaban;7
yutfunun;2
alozdit;1
guadixanil;1
açuda;2
alatalaya;1
murgeba;2
p;21
acabó;16
alezdir;1
tajo;7
barco;7
alfariella;1
zorita;1
fallo;6
passando;1
descaminado;2
ocaña;1
collarem;1
reinoso;2
esteban;4
cazamiento;2
texar;2
incluye;5
tamaño;13
empeñoe;1
hipoteca;3
teja;2
ladrillo;2
cozido;1
sastifación;1
resebida;1
innumerata;1
hallado;4
hora;56
desisto;1
desapodero;2
corporal;3
recurso;24
au;1
siones;1
corporales;1
hagáis;1
dispongáis;1
propios;14
ho;1
auturidad;1
toméis;1
aprehendáis;1
ínterin;1
buestro;2
inquilino;1
poseedor;1
bendedor;1
pas;2
saldré;1
puzieren;1
publicadas;1
autoría;2
seguiré;1
hiziéremos;1
tornaremos;1
restituiremos;1
siguie;1
ren;1
cauzaren;1
reasieren;1
pasaremos;1
edificios;3
reparos;1
mexoramientos;1
ubiéredes;1
someto;4
combenerid;2
oniun;4
judicun;4
tolentino;1
sastres;1
qul;1
guadaíra;2
reha;3
abenocba;1
conombrados;1
abennaroça;1
luet;1
alcaxur;1
muele;1
avenpaxat;1
heredrar;1
apartadamient;2
enbiáronseme;1
estimaran;1
estimaron;1
larrea;1
queriéndovos;2
metiendo;1
víssedes;1
passássedes;1
quissiestes;1
doblados;2
yuda;1
nonas;3
vals;1
berenguiela;3
regnase;1
nomble;1
orrigo;3
leçar;1
caçorla;1
possieren;1
mahómad;2
anrrique;1
plazença;1
axircius;1
marruecos;3
pañetes;1
rajuelas;1
menudencias;1
balió;1
montó;2
setesientos;2
sinquenta;1
resibí;3
satisfación;3
bista;4
contada;2
dondequiera;1
pragmática;1
difinitiba;3
arismendi;1
presbíteros;1
pendrarles;1
embargarles;1
ganavan;1
toledano;3
fanega;2
celemí;1
dinaradas;1
meajadas;1
panaderas;1
fallada;2
minguado;3
denlo;1
moyo;1
cántaras;1
crebántenle;1
enfurtiones;1
mídanlo;1
páguenlo;1
arrelde;2
decenda;1
medianas;3
marco;24
onças;2
onça;1
arrovas;1
lino;8
vara;4
mídanlos;1
péchelo;1
veen;1
fazernos;1
otorgárongela;1
diérongela;2
otorgassen;1
malmeta;1
adeliñamiento;1
mejorare;1
tenuda;1
ospitales;7
confradías;2
solarieguías;3
camios;3
encobiertos;1
arriende;2
dévedas;1
argenbivo;2
mostrengo;1
morrieron;1
privelejos;1
robaron;1
alfolías;1
cinciello;1
serviron;1
pagesas;2
dobras;1
mandarmos;1
ningunt;4
cogían;2
seia;1
podiere;2
lere;1
privelegiados;2
privelegios;1
pasados;7
confechamientos;1
corregidor;2
rezidente;1
llamarse;7
billa;1
cristóbal;4
serbiciose;1
dalle;4
pagalle;1
hazelle;2
doctrina;2
curalle;1
serbirá;1
lísito;1
huirá;1
auzentará;1
cumpliéndolo;1
sepúlbeda;1
acayeren;2
costringan;1
demandárgela;1
entregádgelo;2
dizissiete;1
arressate;1
montdragón;1
heznatorap;1
micolás;1
pere;6
girona;1
barral;2
cuega;1
sirvades;1
començasse;1
creyéssemos;1
acusado;15
alongados;1
descubren;1
matassen;1
foraños;1
rogaena;1
yugos;1
albaida;1
requena;3
matinada;1
mansionarios;1
estravagantes;1
matines;2
enfermos;3
copiere;1
áyanlo;1
egualmientre;1
uepte;1
incarnación;1
pelaiz;2
pussieron;1
querellámosnos;1
viejo;10
usemos;2
pidimos;2
querellamos;1
metemos;1
uvas;3
sacamos;1
mayoría;54
dizimos;1
nuncas;1
poden;1
pode;1
asolvades;1
emplazamento;1
condenedes;1
judguemos;1
asseñalados;1
besino;1
prestando;2
caución;1
serbisio;1
accidentes;10
actualmente;14
morirse;1
atraque;1
asidentes;1
infiere;1
ebidencia;1
encanto;2
echizo;1
reparar;2
alonço;1
pr;1
to;6
querellarme;1
prissión;3
traigan;1
averigüen;1
uscátigui;2
lacorçana;1
llegara;5
llegaron;16
sobrinos;1
salieron;5
contadas;1
lanças;1
afiar;1
despoblados;3
vededes;1
roben;1
mandadaría;1
po;2
balvastro;1
noranora;4
raçones;1
merinadgo;1
querencia;3
sacávades;1
arrabales;4
cuma;1
departe;4
algarbín;1
alhorra;1
albuxón;4
albuera;1
arríez;1
confuentes;1
atamientos;1
nuñez;1
castieella;1
fijosdalgo;1
villadíago;1
bembibre;1
mingüen;1
fijodalgos;1
arquería;1
boniel;1
familiar;8
consejos;3
barbarena;1
juvadas;1
cante;1
rembrança;1
aprentiz;1
cosme;1
damián;2
corambre;7
espertín;1
raedo;1
lx;6
çapatos;1
çapatas;1
falsas;4
mojada;2
cordován;1
vadana;1
domingos;5
apóstoles;3
velaren;2
biésperas;1
disantos;1
sábados;1
cavalluno;1
asnuno;1
çuecos;1
tacones;2
untada;1
sevo;2
tuestan;1
danle;1
tuéstanlo;1
lxxxxvii;1
rogaron;5
rodrigu;1
garciuañes;1
sallón;1
sanz;4
calderería;1
ussada;1
mandasen;1
seellase;1
selléla;1
otórgogelas;1
dã­a;1
presbítero;2
prieto;2
cornieles;6
graterol;6
truxillo;3
original;8
prezentó;1
labores;3
tabaco;26
uzando;1
pinelo;5
fator;5
@;19
arrobas;9
longanisa;1
enrollado;1
cosecha;13
resibir;1
curay;1
moromoy;1
seys;1
duzientas;2
arro;1
bas;1
entregarán;2
bendemos;1
cientas;2
espesificadas;1
embarcación;2
ciuda;1
repartidas;1
sientas;1
condisiones;2
coxido;1
maduro;4
jado;1
ojas;2
retoño;1
bajero;1
cadare;1
nombrare;1
discordia;3
jusgare;1
tara;1
bajar;13
rebatir;2
entregaren;2
pezar;1
petacas;2
lías;1
restantes;11
vendrá;3
embarcar;1
fraga;3
tas;1
binieren;1
resibillo;1
terciar;1
cazos;1
fortuitos;1
permita;3
coxieren;1
tubieren;2
obligados;5
enterar;1
simple;26
bezindad;1
onivn;1
conpelan;1
yes;1
instrucción;2
capítulos;3
proveído;1
coje;1
marítimos;1
mediterráneos;1
occidentales;2
daros;1
avéis;1
governar;1
proceder;4
parecido;13
advertiros;1
ordenaros;1
repartiréis;1
coxiere;1
paressiere;2
gastar;1
justisias;1
encargará;5
compráredes;1
haréis;2
contratos;25
escripturas;1
labradores;1
sembraren;1
obligare;1
mancomunados;1
combiniere;2
azegurándoles;1
prezio;1
concertáredes;2
caxa;3
probechos;1
pertenesca;1
cazo;2
pagarles;1
cartaxena;1
prezentando;1
sertificación;1
hubo;25
acabarles;1
serca;1
asentáredes;1
désimo;1
iréis;1
contrato;17
repartiendo;2
corrigimiento;1
abéis;2
obligando;1
bendieren;1
barbacoas;1
entregan;1
elixiendo;1
presisa;1
imbiolablemente;1
consedo;1
comissión;2
casso;2
ministros;30
hubiéredes;1
mexor;1
procuraréis;1
correspondencia;1
embarasaros;1
competensias;1
vixilancia;1
ahorro;10
pusible;1
dándome;2
abisso;1
ocasiones;22
ofresieren;1
hubiere;1
escribiéredes;1
resultaren;1
probea;1
servisio;1
asienta;1
principios;15
asegure;1
ciete;1
rúbricas;1
factor;9
aceto;1
sierta;1
efectiba;1
estubiere;1
resebir;1
tabacos;1
punto;50
corran;1
riesgo;17
queden;4
abería;1
particulares;2
compraban;1
nabegaban;1
probare;1
aberiguare;1
entregastes;1
diferentes;29
contenidos;5
seáis;1
causaren;1
ancí;1
cobrará;1
entregáredes;1
certificasión;1
aberos;1
rebatirá;1
bernabé;1
osornio;1
baute;2
consintan;2
meder;1
levárades;1
atendiéssedes;1
viesse;2
olmeda;1
sotoca;1
fallastes;1
seujlla;1
sennor;1
moljna;1
dean;2
deçir;1
enrrique;1
vna;1
termjno;2
salçedon;1
heredamjentos;1
façen;1
desagujsadas;1
queles;3
termjnos;2
uoluntat;2
mjesses;1
otrossi;1
rropas;2
rraçon;2
rreciben;1
danno;3
enbiauan;1
merçed;1
toujesse;1
seruir;1
rreciban;1
sennalada;1
mente;6
façer;3
quelos;1
rreyes;1
uengo;1
ala;10
anparado;1
reçibo;1
comjenda;1
mjo;2
defendimjento;1
vjno;1
connosçuda;1
enplaçados;1
mjos;1
ouieren;1
adar;1
mjan;1
morauedis;2
demas;4
rrecibiessen;1
sobresto;1
conçeio;1
quela;1
della;3
fiçiessen;1
myan;1
aellos;1
alo;1
ouiessen;1
tornaria;1
medjna;1
canpo;1
veynte;1
quatro;1
treçientos;1
arquiellos;1
recena;2
merchor;6
pamplona;14
reyno;2
basto;8
abellaneda;2
cazó;1
ligítimamente;1
catalina;7
auzente;1
burro;6
rangel;7
munchos;1
locos;2
multiplicos;1
resultado;43
avellaneda;4
satisfazer;1
saneo;1
enterado;4
caudal;3
tasando;1
ortega;5
baltasar;4
oxeda;1
queda;29
dándosele;1
otorgará;1
catali;1
mercadurías;1
abiniere;1
placer;9
doblada;1
forçassen;1
almoxerif;4
onren;2
pidiron;1
salisse;1
perdonassen;1
juyzes;1
perdonaren;1
acojan;1
céstel;1
lleña;1
bendita;2
despozado;1
espoza;2
duarte;3
bárbula;1
resibido;1
bendiciones;3
nubciales;1
perpetuán;1
guarnesidos;1
naranxados;1
tela;3
morado;1
parda;1
telilla;1
berde;1
color;21
limonado;1
manto;3
lustre;2
camada;1
fluecos;1
colchones;1
llenos;2
algodón;1
añil;3
dies;2
delanteras;2
gargantillas;2
mermelletas;1
perlas;2
granates;1
íten;1
gabán;1
puntas;2
manillas;1
corales;1
finos;3
cedro;1
cerradura;1
aforradas;1
caballos;3
arria;1
umilladero;2
samudio;1
collantes;1
acencio;1
apreciados;1
tasados;1
semovientes;1
señalar;5
dissipar;1
obligar;3
propias;16
tendré;4
depósito;2
labrados;1
bolber;1
restituir;1
disuelto;1
separado;3
diborcio;1
permite;23
separan;2
dissuelben;1
aunqu;1
conceda;1
abré;1
disponen;3
renuncia;5
balençuela;1
ribas;1
mostra;1
ron;3
villasur;1
ferreros;1
belivio;2
ascorria;1
aspiriula;1
arteniz;1
sembradura;1
araminón;1
lorent;1
difuso;2
balça;1
erlave;1
jaga;2
fáganlo;1
ampárenle;1
crebantasse;1
potes;2
olmedo;1
sargento;2
zerrada;1
recivir;1
próxima;16
venidera;1
acreedor;3
acreedores;3
elijieren;1
pagaré;1
seguridad;47
obligue;2
hipoteque;1
mozazan;1
perteneze;1
censo;6
corriere;2
elijiere;1
reciva;1
excepción;4
recivo;1
sumisión;1
conbenerit;1
executivo;1
juzgada;2
cláusulas;1
vínculos;2
firmezas;1
pedidas;1
otorgare;1
apruevo;1
ratifico;1
fee;1
carvallo;1
laguado;1
cellorigo;10
pertenencia;2
prendiente;1
jullo;2
arnalte;1
rexaque;1
poblas;1
fagundo;1
vissavuelo;3
defendidos;1
pesquiran;1
acostumbraron;1
además;121
darme;5
alí;2
albuhacén;1
aboabdile;1
fablan;1
z;1
quantos;1
blanquería;3
blanqueros;1
lagunas;2
comprara;2
guarrat;1
saúco;1
gruevalas;1
creían;1
afirmavan;1
provarían;1
fiziémoslas;1
fiaduras;3
quissiessen;2
godínez;1
cumplen;2
sobr´esto;3
deviéredes;1
defendan;1
prendedes;1
dessondrades;1
concegeramientre;1
juzguedes;1
clemeinte;1
andodieren;2
preindávades;1
mandestes;1
britamiento;2
frades;5
perdonara;1
preindedes;1
revoco;2
preindado;2
siellada;1
llaneras;1
fetrías;1
vergüenza;6
desprezian;1
oras;1
amonestan;1
ramo;2
brazo;9
escarmientan;1
estuvieren;1
arcidianadgo;2
barrosso;1
apeldaron;2
descomulgassen;1
siguieron;1
apeldazión;1
iglesias;8
recabdardes;1
recudit;1
desfecha;1
tomardes;1
entregatlos;1
rezelado;1
emplace;1
personalmiente;1
ferrrández;1
robrado;1
roldas;1
desevadores;1
montagdos;1
altos;15
saliago;1
fermoselle;1
posteros;1
dógela;1
establezca;2
mahomath;1
seguramiente;1
ruvias;1
maidrit;1
solariguías;3
prestamos;1
dézima;1
gualardones;1
trebuquen;1
sessenes;1
moler;2
encarecen;1
muelan;1
amado;3
bazta;1
iaheno;1
marci;1
lxxxa;1
viviesse;1
testamiento;3
çulemá;2
otorgámoslos;1
nazcan;1
obturidat;1
julgados;1
reinamos;2
cambiaré;1
conteciesse;1
ganasse;1
darvos;1
donatión;1
xiª;1
sedes;1
toletana;1
bernardus;1
maiordomatus;1
mondoniensis;1
descomulgar;1
traínta;2
pendratlos;1
costreñitlos;1
coñocieren;1
burgo;1
cernín;1
dedba;1
quiquier;1
contraria;4
azemilero;1
pesquera;5
riqueza;8
queriéndolos;1
fablado;1
adrián;1
plazoles;1
executor;1
negocio;11
entendré;1
pechara;1
rages;1
alçaran;1
querellaran;1
ayudava;1
demandaran;1
suplicación;1
aplazedes;1
aplazáredes;1
oírlo;1
palença;2
çatemora;1
metiéronse;1
estodiessen;1
urduña;1
pidídesnos;1
luguero;2
carcelaje;1
embargalles;1
gui;3
judga;1
cofradía;1
delivren;1
dezitle;1
entremeta;1
avida;1
datlas;1
embiarme;1
mandarlas;1
biven;1
mantenencia;1
infantes;3
recíbolos;1
carretas;2
cargadas;3
vazías;1
libradas;1
contrallo;1
alcaides;2
castillos;1
contrallado;1
parescan;1
villalpando;1
troxiesse;1
cava;3
tróxola;1
ruedas;9
illefonso;1
embargarle;1
presas;4
andidieron;1
otorgámosvoslo;1
cipdade;1
ximénez;2
dixiestes;1
revócolas;1
saltes;2
conocidos;5
estero;2
mezquita;8
enzina;2
velix;1
bidumaha;2
abar;2
caniellas;1
alcaçab;1
alcornoc;1
guapei;1
mafón;1
assomante;1
anicova;8
pintada;3
guadiel;4
atraviessa;4
derechamente;1
copera;1
mogaya;2
peral;2
barcos;14
pesquiriendo;1
entergadores;1
desfazen;1
asseguredes;1
ruegan;1
amaron;1
servidores;1
paniaguados;1
alcavaleros;1
enrí;1
abénhut;1
sapatero;3
mestizo;2
uficio;1
aprendiéndolo;1
enseñare;1
tijeras;1
tranchete;1
alesnas;1
hisiere;1
cumplirán;2
ubo;1
boriavenzohar;1
segoviola;1
dizecinco;1
chichinat;1
abennaçar;1
deseredamiento;1
poblacionciella;3
astragaron;1
eche;1
embargen;1
fazédegelo;1
montalván;1
tomaldes;1
dádegela;1
antiguamente;2
composiciones;1
ferraya;1
deviseros;1
embiáronmelo;1
veredes;1
emparedes;1
pendradlos;1
ermávanlo;1
soterrassen;1
desondras;1
consentemiento;1
prefiere;3
detenemiento;2
trinta;1
monstrar;1
conocencia;1
cruces;2
calces;1
clericía;1
criminal;4
sigo;12
alebozas;1
causado;4
benenosas;1
pernisiosos;1
dirijidos;1
engaña;3
miserablemente;1
pruebas;24
sumarias;1
confesión;2
confesar;2
hechiserías;1
reconvenidos;1
alebosía;1
grave;23
casi;77
improbable;2
confesiones;1
nessesario;1
aberiguar;1
tortura;3
ataje;1
esperimentado;1
matándose;1
españoles;35
notoriamente;1
fulminaron;1
justiciaron;1
paressieron;1
haze;2
fragilidad;4
continuarán;4
alebosías;1
repúblicas;2
condenar;5
execute;1
dilasión;1
enfermando;1
brevedad;1
apelación;11
intenten;2
convenir;1
dixéronme;1
fossen;3
depóis;2
cercados;3
lide;4
campal;4
pregoneros;2
exissen;1
vissen;1
movida;2
valcárcel;1
posados;2
salissen;1
gentar;4
enviando;1
demostrármelo;1
contenían;1
ees;1
oveto;1
fosse;1
habuisset;2
quantas;1
post;4
ille;2
venisset;1
cercato;1
fuisset;1
illos;1
venissent;1
exissent;1
oueto;1
vidissent;1
valcárcela;1
leone;1
postea;2
exiant;1
venier;1
contenía;2
firmementre;1
arrecudadores;1
recaldan;1
recaldaren;1
gentares;1
demaes;1
dezmar;2
terradgo;1
almarjales;2
aluegan;1
morassen;3
alogadas;1
descomulgamiento;2
sacrilegios;1
yerros;1
logaren;1
yoguieren;1
costringa;1
iemos;1
destruen;1
pinar;1
enzinar;1
rovredo;1
cotados;1
tallan;1
queman;1
destrúen;1
defendudos;1
degredo;1
consientades;1
ovíssedes;1
crebrantarlo;1
cofirma;1
murzia;2
justizias;1
despenseros;1
recodissen;1
garzía;1
vendades;1
maes;2
vier;1
menoscabasse;1
atienza;1
castroxeriz;1
veinteséis;1
ovissen;1
prindasen;1
escusase;1
temían;1
pasarían;1
yánez;1
firmase;1
jurasse;1
jurela;1
firmela;1
entendidos;1
fizlos;1
consejassen;1
prometiera;1
consejaron;1
conten;1
contar;13
burgalés;1
blanquiella;1
abatida;1
corrió;6
ayusso;1
menga;1
tiénesse;3
querida;1
ería;2
calva;1
dexola;2
alfadrín;1
fagúndez;1
gelu;1
malmetiessen;1
quisiés;1
endereçasse;1
recoñocencia;1
erial;1
senda;2
pecharién;1
valdenebro;1
sarmiento;1
magro;3
cogiéssemos;1
tomávamos;1
faziemos;1
rogáronnos;1
sacristanía;1
agraviades;1
metedes;1
novamiente;1
mandás;1
tovés;1
agraviedes;1
ennas;2
melén;2
jurisdiciones;1
verdade;1
sobe;1
empeecisse;1
palavras;1
dixe;1
pechariedes;1
participo;1
practicado;1
cido;1
bastantes;3
dejase;1
apartándose;1
probelló;1
suspendiéndolo;1
determinazión;1
alsovispo;1
remesa;1
pregonó;1
quedado;18
albitrios;1
negocios;10
podido;22
conseguir;25
aljunto;1
enterará;1
dilijen;1
cia;2
lograr;23
provellese;1
serrado;1
gusto;25
sacase;1
entendiese;1
guardarían;1
fiarse;1
lograría;1
recuperase;1
prebengo;1
sujetos;2
instrullan;1
representazión;1
chasque;1
abibar;1
lijencias;1
serbirle;1
desearé;1
nobedad;1
serbidor;1
adefonssus;1
morantur;2
roda;5
contuli;1
nullam;1
fazendariam;1
pectum;1
petitum;1
teneantur;1
nisi;1
quandiu;1
dederint;1
duos;4
solidos;2
